Temperature (K),h Reference,h GRI,h Pure,h CP HEOS,h CP SRK,h CP PR,u Reference,u GRI,u Pure,u CP HEOS,u CP SRK,u CP PR,s Reference,s GRI,s Pure,s CP HEOS,s CP SRK,s CP PR,cp Reference,cp GRI,cp Pure,cp CP HEOS,cp CP SRK,cp CP PR,cv Reference,cv GRI,cv Pure,cv CP HEOS,cv CP SRK,cv CP PR,rho Reference,rho GRI,rho Pure,rho CP HEOS,rho CP SRK,rho CP PR
110.0,1278.099,818.561880122063,1089.7488364451078,1026.9873731407288,1006.9081535263332,978.7141313483248,915.594,529.8652614361868,766.1140409351733,702.645810285267,668.1389860701905,632.1928685684427,24.4896,11.696961933968375,15.64628444412324,14.9895430562596,13.983070481817583,12.928663087206838,13.452,12.42324273147069,16.2526073767249,13.451641257361796,13.357117316665688,13.193314174703389,7.6225,8.299005321672457,10.394670503869282,7.622548626047084,7.512973773470163,7.390390105857966,20.945,22.334707537639726,20.956923603935376,20.945303538182536,22.334707537639726,22.334707537639726
120.0,1412.299,943.6809211264808,1254.3576331243548,1161.2593535100054,1140.252408324492,1110.1404748006119,1002.714,613.741928342622,883.3689558824972,789.7695213650893,754.2871361161677,716.8780386136533,25.6586,12.785529198531506,17.078310553592896,16.15788336693555,15.112334259879185,14.023062124165113,13.417,12.59876325602898,16.659828789196858,13.417356492702174,13.373280870471866,13.243465221057823,7.89,8.474525846230742,11.10177262838946,7.890005173924931,7.7907638191545105,7.682465307074906,19.085,20.473481909503082,19.08746929647367,19.085217960414784,20.473481909503082,20.473481909503082
130.0,1546.599,1070.501788719676,1422.671976315161,1295.560900697831,1274.1468422632497,1242.538045397955,1090.694,699.3204218378346,1005.150092751891,877.7522060606302,841.7270075635614,803.1440222264174,26.7336,13.800549712203654,18.425369502276038,17.232850898733677,16.16352696348208,15.045883677681552,13.451,12.763676580330555,16.986191521020817,13.451507998271454,13.438292128554435,13.33555260792632,8.1541,8.63943917053232,11.660206444098405,8.15413421098876,8.062968800332017,7.966380605570029,17.554,18.898598685695156,17.54913594525906,17.55374873373115,18.898598685695156,18.898598685695156
140.0,1681.499,1198.9204546638662,1593.713037560919,1430.4181483300072,1408.9109823806232,1376.1356782128234,1179.894,786.4967136840428,1130.3508958664238,966.9731044413354,930.6630834317037,891.1282297698725,27.7326,14.752163595239637,19.692820863119987,18.232217056490178,17.14910005304328,16.007993365307286,13.525,12.918390240497368,17.202803839451448,13.524598530682054,13.530442801017543,13.449269057712668,8.4065,8.794152830699133,12.060042334479043,8.406507989017262,8.321765719520318,8.234919179222373,16.268,17.54869877957407,16.25832681197027,16.267609740718616,17.54869877957407,17.54869877957407
150.0,1817.199,1328.8369295774494,1766.3485127865943,1566.1190246153997,1544.7076405619937,1511.0265511498499,1270.594,875.1708144996433,1257.7312145247042,1057.602480627923,1021.162048811827,980.8484437060787,28.6686,15.648437176571996,20.883841637933852,19.168419350809636,18.078146818598125,16.917366404461237,13.618,13.06330447164493,17.305996613738266,13.617763527024564,13.635435886267171,13.571512430887207,8.6422,8.939067061846696,12.310414197720375,8.64222892780615,8.562698053801867,8.48405872192305,15.17,16.378785527602467,15.157651498030072,15.169889757755792,16.378785527602467,16.378785527602467
160.0,1953.899,1460.155189924953,1939.492522279918,1702.800276921096,1681.596925681742,1647.217143847045,1362.594,965.2467007491646,1386.1158495331606,1149.6835217785347,1113.204496426135,1072.24894588241,29.5506,16.495898772338798,22.001287054780665,20.050504717950872,18.957555396977355,17.780081666291697,13.719,13.198812207882293,17.307246285536664,13.719133895980779,13.74411889727204,13.694076416236259,8.8589,9.074574798084058,12.43165363678379,8.85890154058023,8.783685097032059,8.712036885248018,14.22,15.355111432127313,14.206424636683137,14.220350288652051,15.355111432127313,15.355111432127313
170.0,2091.599,1592.7831050069603,2112.2170248229922,1840.5042970496186,1819.5737888903213,1784.660860894905,1456.094,1056.6322417331894,1514.5031347912723,1243.1839531293313,1206.7197310492097,1165.2316379347692,30.3856,17.29991175035334,23.04844790066527,20.88529879596836,19.792724112285693,18.600938426429387,13.821,13.325299082312075,17.225594077940112,13.82137777285198,13.85080893615946,13.812008115325424,9.0558,9.201061672513841,12.449078828543222,9.055783456201517,8.98420853356451,8.918573528345082,13.39,14.451869583178645,13.37498645856299,13.389693087315175,14.451869583178645,14.451869583178645
180.0,2230.299,1726.632363950046,2283.7997385829312,1979.215836368264,1958.5933994991685,1923.2804576206693,1550.994,1149.239126578293,1642.1100176724021,1338.0284756518827,1301.6086187757053,1259.6764022800237,31.1786,18.06494079893134,24.02922653924782,21.678125067056754,20.58801296336982,19.38384454406739,13.92,13.443143427030444,17.082460739547322,13.920083742383879,13.952116796479734,13.92247748124957,9.2331,9.31890601723221,12.388662534430736,9.233158587123988,9.164712642597047,9.104294301130384,12.656,13.648987939668721,12.641184865054944,12.656041276985036,13.648987939668721,13.648987939668721
190.0,2369.999,1861.6184026967185,2453.730310774067,2118.885578407008,2098.5879465961757,2062.9826458643865,1647.094,1242.9827912269834,1768.3757774747028,1434.1190389634278,1397.7582505310206,1355.454050362448,31.9336,18.79474610815555,24.948038834800702,22.433257980203223,21.347034440099254,20.132065397653747,14.013,13.552716273127134,16.898412029472333,14.012710483416631,14.046147395147047,14.024018225431002,9.3919,9.428478863328898,12.27433991756345,9.391905972922292,9.326192330866917,9.270334404093889,12.003,12.930620153370366,11.988123546815967,12.002701189992266,12.930620153370366,12.930620153370366
200.0,2510.499,1997.6603309953496,2621.6918849612084,2259.445204092763,2239.477590966538,2203.667413211722,1744.294,1337.7823454276322,1892.941596722933,1531.3474086292792,1495.051148737933,1452.4343248327139,32.6546,19.492527685179944,25.80961446912833,23.154215922105635,22.072845388270213,20.848387319965816,14.098,13.654381350685409,16.69137303298213,14.097909292185442,14.131967755561023,14.116027867677236,9.5332,9.530143940887173,12.12657596031311,9.5332184918941,9.469925141028869,9.41808142366572,11.417,12.284089145701849,11.402675197499782,11.416692618869178,12.284089145701849,12.284089145701849
